@RELATION /home/niltonvasques/Documents/ufba/tcc/results/results-fcm-pcm/fcm-wap

@ATTRIBUTE prime	NUMERIC
@ATTRIBUTE webber	NUMERIC
@ATTRIBUTE flem	NUMERIC
@ATTRIBUTE struggl	NUMERIC
@ATTRIBUTE murphi	NUMERIC
@ATTRIBUTE cme	NUMERIC
@ATTRIBUTE clark	NUMERIC
@ATTRIBUTE walter	NUMERIC
@ATTRIBUTE explan	NUMERIC
@ATTRIBUTE summit	NUMERIC
@ATTRIBUTE gail	NUMERIC
@ATTRIBUTE pile	NUMERIC
@ATTRIBUTE dozen	NUMERIC
@ATTRIBUTE veto	NUMERIC
@ATTRIBUTE fest	NUMERIC
@ATTRIBUTE huddl	NUMERIC
@ATTRIBUTE balkan	NUMERIC
@ATTRIBUTE door	NUMERIC
@ATTRIBUTE advisori	NUMERIC
@ATTRIBUTE award	NUMERIC
@ATTRIBUTE heart	NUMERIC
@ATTRIBUTE audit	NUMERIC
@ATTRIBUTE gt	NUMERIC
@ATTRIBUTE femm	NUMERIC
@ATTRIBUTE predispo	NUMERIC
@ATTRIBUTE present	NUMERIC
@ATTRIBUTE rise	NUMERIC
@ATTRIBUTE samsung	NUMERIC
@ATTRIBUTE opinion	NUMERIC
@ATTRIBUTE lumin	NUMERIC
@ATTRIBUTE colin	NUMERIC
@ATTRIBUTE quip	NUMERIC
@ATTRIBUTE rainbow	NUMERIC
@ATTRIBUTE cardiolog	NUMERIC
@ATTRIBUTE berendt	NUMERIC
@ATTRIBUTE constant	NUMERIC
@ATTRIBUTE etho	NUMERIC
@ATTRIBUTE lawyer	NUMERIC
@ATTRIBUTE confin	NUMERIC
@ATTRIBUTE compani	NUMERIC
@ATTRIBUTE rescuer	NUMERIC
@ATTRIBUTE roddi	NUMERIC
@ATTRIBUTE mechan	NUMERIC
@ATTRIBUTE fisher	NUMERIC
@ATTRIBUTE melod	NUMERIC
@ATTRIBUTE iron	NUMERIC
@ATTRIBUTE genuin	NUMERIC
@ATTRIBUTE trio	NUMERIC
@ATTRIBUTE transpar	NUMERIC
@ATTRIBUTE monti	NUMERIC
@ATTRIBUTE integr	NUMERIC
@ATTRIBUTE adverti	NUMERIC
@ATTRIBUTE fallof	NUMERIC
@ATTRIBUTE remor	NUMERIC
@ATTRIBUTE mow	NUMERIC
@ATTRIBUTE galaxi	NUMERIC
@ATTRIBUTE sherif	NUMERIC
@ATTRIBUTE commut	NUMERIC
@ATTRIBUTE reiner	NUMERIC
@ATTRIBUTE cameraman	NUMERIC
@ATTRIBUTE confound	NUMERIC
@ATTRIBUTE disgust	NUMERIC
@ATTRIBUTE strategist	NUMERIC
@ATTRIBUTE brandon	NUMERIC
@ATTRIBUTE taxpai	NUMERIC
@ATTRIBUTE retard	NUMERIC
@ATTRIBUTE campu	NUMERIC
@ATTRIBUTE jackson	NUMERIC
@ATTRIBUTE cari	NUMERIC
@ATTRIBUTE erot	NUMERIC
@ATTRIBUTE unsuccessfulli	NUMERIC
@ATTRIBUTE widescreen	NUMERIC
@ATTRIBUTE militari	NUMERIC
@ATTRIBUTE landown	NUMERIC
@ATTRIBUTE jobe	NUMERIC
@ATTRIBUTE cost	NUMERIC
@ATTRIBUTE internet	NUMERIC
@ATTRIBUTE memorabilia	NUMERIC
@ATTRIBUTE craig	NUMERIC
@ATTRIBUTE fit	NUMERIC
@ATTRIBUTE promi	NUMERIC
@ATTRIBUTE trophi	NUMERIC
@ATTRIBUTE barb	NUMERIC
@ATTRIBUTE showeast	NUMERIC
@ATTRIBUTE tarif	NUMERIC
@ATTRIBUTE lang	NUMERIC
@ATTRIBUTE sleepi	NUMERIC
@ATTRIBUTE nippon	NUMERIC
@ATTRIBUTE reli	NUMERIC
@ATTRIBUTE watcher	NUMERIC
@ATTRIBUTE belgian	NUMERIC
@ATTRIBUTE ty	NUMERIC
@ATTRIBUTE kitti	NUMERIC
@ATTRIBUTE automak	NUMERIC
@ATTRIBUTE grader	NUMERIC
@ATTRIBUTE degen	NUMERIC
@ATTRIBUTE virsa	NUMERIC
@ATTRIBUTE unveil	NUMERIC
@ATTRIBUTE medic	NUMERIC
@ATTRIBUTE donatella	NUMERIC
@ATTRIBUTE incen	NUMERIC
@ATTRIBUTE driv	NUMERIC
@ATTRIBUTE effect	NUMERIC
@ATTRIBUTE moonlight	NUMERIC
@ATTRIBUTE woo	NUMERIC
@ATTRIBUTE restag	NUMERIC
@ATTRIBUTE restraint	NUMERIC
@ATTRIBUTE lament	NUMERIC
@ATTRIBUTE park	NUMERIC
@ATTRIBUTE quinta	NUMERIC
@ATTRIBUTE wore	NUMERIC
@ATTRIBUTE sporad	NUMERIC
@ATTRIBUTE truli	NUMERIC
@ATTRIBUTE unregul	NUMERIC
@ATTRIBUTE agnieszka	NUMERIC
@ATTRIBUTE toll	NUMERIC
@ATTRIBUTE drag	NUMERIC
@ATTRIBUTE broadband	NUMERIC
@ATTRIBUTE enchant	NUMERIC
@ATTRIBUTE ambit	NUMERIC
@ATTRIBUTE frequent	NUMERIC
@ATTRIBUTE humili	NUMERIC
@ATTRIBUTE kirch	NUMERIC
@ATTRIBUTE leak	NUMERIC
@ATTRIBUTE corp	NUMERIC
@ATTRIBUTE emot	NUMERIC
@ATTRIBUTE sid	NUMERIC
@ATTRIBUTE underground	NUMERIC
@ATTRIBUTE stor	NUMERIC
@ATTRIBUTE encount	NUMERIC
@ATTRIBUTE worldwid	NUMERIC
@ATTRIBUTE flood	NUMERIC
@ATTRIBUTE chiffon	NUMERIC
@ATTRIBUTE flaherti	NUMERIC
@ATTRIBUTE sophia	NUMERIC
@ATTRIBUTE calm	NUMERIC
@ATTRIBUTE waldorf	NUMERIC
@ATTRIBUTE grammi	NUMERIC
@ATTRIBUTE wavephor	NUMERIC
@ATTRIBUTE genit	NUMERIC
@ATTRIBUTE hideo	NUMERIC
@ATTRIBUTE waiv	NUMERIC
@ATTRIBUTE argum	NUMERIC
@ATTRIBUTE canada	NUMERIC
@ATTRIBUTE delic	NUMERIC
@ATTRIBUTE liquor	NUMERIC
@ATTRIBUTE darker	NUMERIC
@ATTRIBUTE disregard	NUMERIC
@ATTRIBUTE slovakia	NUMERIC
@ATTRIBUTE claud	NUMERIC
@ATTRIBUTE bargain	NUMERIC
@ATTRIBUTE voter	NUMERIC
@ATTRIBUTE unh	NUMERIC
@ATTRIBUTE uncompl	NUMERIC
@ATTRIBUTE rout	NUMERIC
@ATTRIBUTE corridor	NUMERIC
@ATTRIBUTE expand	NUMERIC
@ATTRIBUTE kicker	NUMERIC
@ATTRIBUTE port	NUMERIC
@ATTRIBUTE item	NUMERIC
@ATTRIBUTE render	NUMERIC
@ATTRIBUTE sorbo	NUMERIC
@ATTRIBUTE nato	NUMERIC
@ATTRIBUTE conver	NUMERIC
@ATTRIBUTE tiger	NUMERIC
@ATTRIBUTE confidentia	NUMERIC
@ATTRIBUTE johan	NUMERIC
@ATTRIBUTE hill	NUMERIC
@ATTRIBUTE jude	NUMERIC
@ATTRIBUTE sipa	NUMERIC
@ATTRIBUTE neurosurgeri	NUMERIC
@ATTRIBUTE hornbi	NUMERIC
@ATTRIBUTE construct	NUMERIC
@ATTRIBUTE broderick	NUMERIC
@ATTRIBUTE talk	NUMERIC
@ATTRIBUTE rubber	NUMERIC
@ATTRIBUTE warsaw	NUMERIC
@ATTRIBUTE dug	NUMERIC
@ATTRIBUTE loud	NUMERIC
@ATTRIBUTE diaz	NUMERIC
@ATTRIBUTE ingest	NUMERIC
@ATTRIBUTE contenti	NUMERIC
@ATTRIBUTE infarct	NUMERIC
@ATTRIBUTE exquisit	NUMERIC
@ATTRIBUTE gap	NUMERIC
@ATTRIBUTE bit	NUMERIC
@ATTRIBUTE fanci	NUMERIC
@ATTRIBUTE dengu	NUMERIC
@ATTRIBUTE scotland	NUMERIC
@ATTRIBUTE challeng	NUMERIC
@ATTRIBUTE academi	NUMERIC
@ATTRIBUTE forsyth	NUMERIC
@ATTRIBUTE tri	NUMERIC
@ATTRIBUTE marshal	NUMERIC
@ATTRIBUTE model	NUMERIC
@ATTRIBUTE surrend	NUMERIC
@ATTRIBUTE direct	NUMERIC
@ATTRIBUTE undercut	NUMERIC
@ATTRIBUTE gatewai	NUMERIC
@ATTRIBUTE refer	NUMERIC
@ATTRIBUTE sofa	NUMERIC
@ATTRIBUTE carolyn	NUMERIC
@ATTRIBUTE crazi	NUMERIC
@ATTRIBUTE sidelin	NUMERIC
@ATTRIBUTE bess	NUMERIC
@ATTRIBUTE hampton	NUMERIC
@ATTRIBUTE chess	NUMERIC
@ATTRIBUTE dorothi	NUMERIC
@ATTRIBUTE poster	NUMERIC
@ATTRIBUTE indoor	NUMERIC
@ATTRIBUTE vision	NUMERIC
@ATTRIBUTE lousi	NUMERIC
@ATTRIBUTE intimid	NUMERIC
@ATTRIBUTE label	NUMERIC
@ATTRIBUTE lion	NUMERIC
@ATTRIBUTE geffen	NUMERIC
@ATTRIBUTE omnipr	NUMERIC
@ATTRIBUTE suburban	NUMERIC
@ATTRIBUTE villain	NUMERIC
@ATTRIBUTE verbal	NUMERIC
@ATTRIBUTE class 	{cluster_320,cluster_318,cluster_324,cluster_319,cluster_325,cluster_321,cluster_323,cluster_317,cluster_316,cluster_315,cluster_322}

@DATA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_320
0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.08,0.02,0.0,0.0,0.03,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_320
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,cluster_323
0.0,0.0,0.02,0.0,0.0,0.18,0.04,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_323
0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.13,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_323
0.0,0.0,0.02,0.0,0.0,0.18,0.04,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_323
0.0,0.0,0.02,0.0,0.0,0.14,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.14,0.0,0.0,0.06,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_320
